195	36	7295	0
15221	4	2916	0
13709	4	8012	0
6238	10	13883	0
16553	4	12278	0
12278	10	3848	0
16553	11	12278	0
4811	11	12278	0
17457	37	3293	0
10797	30	3337	0
13758	10	12222	0
8152	10	149	0
11666	10	2165	0
8309	7	6469	0
8943	19	8962	0
15710	30	7634	0
14887	19	8962	0
15044	0	5939	0
15044	0	942	0
14022	4	2822	0
12726	19	14990	0
14990	0	18202	0
14887	39	8012	0
16200	10	16030	0
9949	7	5880	0
5423	2	6933	0
7451	4	17722	0
7818	40	17953	0
7818	40	1629	0
17953	5	3285	0
7818	15	17953	0
15045	4	12943	0
6095	4	6417	0
7675	19	8558	0
14022	18	17715	0
12489	4	8779	0
16713	10	7175	0
16420	41	15400	0
12943	4	9615	0
1340	10	7165	0
14022	42	6942	0
5038	4	12943	0
8558	20	9143	0
10634	3	4426	0
4426	2	10634	0
15749	4	7844	0
4022	4	12943	0
13789	4	8279	0
2969	4	10568	0
10379	4	7029	0
17823	13	2209	0
2209	13	17823	0
17823	43	2209	0
2209	43	17823	0
457	43	27	0
10739	44	5880	0
14532	4	12943	0
5038	7	12943	0
5038	10	14022	0
14022	45	8012	0
15634	4	3285	0
1252	4	3285	0
3285	46	1838	0
8011	20	17437	0
6799	20	5013	0
17376	4	63	0
1732	4	6269	0
2015	16	768	0
17637	4	14443	0
16168	31	7770	0
5268	4	2201	0
10506	4	16177	0
9695	31	14833	0
9695	31	13056	0
2784	10	17350	0
323	27	2030	0
2784	4	5019	0
14532	4	4229	0
5038	4	4229	0
12943	47	4229	0
1590	35	14584	0
14873	4	6809	0
1196	47	1305	0
17664	4	11495	0
1305	47	1196	0
3786	20	16109	0
5986	4	8012	0
3542	20	14451	0
14451	48	3542	0
14833	1	3439	0
1196	10	6801	0
16458	15	4663	0
16251	20	14138	0
6414	35	17140	0
6364	14	6238	0
7878	7	1591	0
7878	7	10988	0
1591	11	10988	0
2	4	16444	0
12943	3	6711	0
6711	2	12943	0
12395	40	6238	0
12395	7	6238	0
6840	4	6364	0
11461	36	1591	0
1591	36	11461	0
5407	3	15874	0
15874	2	5407	0
6840	4	6238	0
6933	3	5423	0
13261	31	1063	0
15044	31	5939	0
15044	31	942	0
7702	15	6364	0
6238	15	4594	0
16553	4	15990	0
12422	15	4594	0
6238	51	10988	0
8881	51	10988	0
1891	36	10988	0
13300	20	6058	0
583	0	6205	0
8978	52	14288	0
5407	20	10988	0
13683	4	14887	0
16553	7	13300	0
10988	11	4103	0
7797	44	17649	0
7797	10	17649	0
18152	8	9890	0
18152	20	17649	0
1132	46	4117	0
12721	15	17024	0
6828	14	7467	0
8962	27	11766	0
8962	27	6005	0
1768	27	11766	0
1768	27	6005	0
4876	31	5939	0
8779	54	13572	0
3844	4	3296	0
3844	4	14022	0
6044	0	946	0
12858	20	3924	0
6078	10	12519	0
714	55	17149	0
14261	36	714	0
14261	15	714	0
12044	4	17411	0
1805	56	195	0
15264	13	5472	0
5472	13	15264	0
7490	11	12943	0
3221	19	4677	0
9707	52	8013	0
8013	4	14173	0
12227	11	14022	0
1252	4	14022	0
13366	31	11766	0
12284	31	14716	0
8279	36	3365	0
11777	10	15710	0
2852	19	3848	0
14022	57	12943	0
14022	57	17459	0
2852	4	12464	0
15710	51	7634	0
7634	51	15710	0
6402	55	12834	0
5921	58	15854	0
6469	11	8012	0
12284	43	12943	0
12943	43	12284	0
12284	10	8013	0
3365	36	8279	0
8279	4	12943	0
1824	4	6596	0
13038	15	6469	0
5745	8	4664	0
7979	27	5050	0
7512	4	5050	0
1547	59	8143	0
8143	59	1547	0
3296	4	1334	0
5974	59	230	0
230	59	5974	0
14022	18	7295	0
15770	4	15710	0
15770	10	5720	0
4377	36	7295	0
13290	15	12386	0
17292	30	6414	0
6414	30	17292	0
5921	4	12943	0
14022	7	7295	0
13047	60	12584	0
1334	4	8012	0
4811	4	6238	0
6364	14	7467	0
3848	61	10988	0
2852	19	10988	0
4442	10	12643	0
17411	4	12284	0
4480	20	6205	0
10047	4	15710	0
15194	10	13003	0
3786	20	15938	0
8012	10	12222	0
8012	10	7209	0
8012	11	12222	0
8012	11	7209	0
5921	13	5038	0
5921	13	14532	0
5038	13	5921	0
14532	13	5921	0
3237	4	16481	0
14168	19	2247	0
285	10	2460	0
2247	0	14168	0
230	10	9059	0
14050	3	14506	0
14506	2	14050	0
17770	13	14506	0
14506	13	17770	0
10290	4	7295	0
14168	20	2247	0
14022	19	7295	0
6059	4	11328	0
1330	10	14030	0
17140	43	8779	0
11805	4	1305	0
17796	5	14022	0
17796	62	14022	0
17796	62	10753	0
5580	4	12284	0
14050	4	6461	0
14050	4	17122	0
14050	4	5496	0
1875	15	7745	0
16878	2	10591	0
10591	3	16878	0
15324	10	16878	0
15324	24	9985	0
8779	43	17140	0
16072	2	593	0
10625	31	16444	0
14855	14	7467	0
5407	10	12943	0
8012	19	9035	0
15006	10	15521	0
15006	10	13124	0
17091	27	6597	0
7775	19	5152	0
7775	4	12291	0
16762	20	13748	0
4876	0	2378	0
3244	3	7771	0
7771	2	3244	0
593	3	16072	0
17385	55	17470	0
10692	20	1106	0
12643	4	5407	0
11366	4	14887	0
13041	10	12222	0
12943	11	6355	0
2448	15	3996	0
6974	4	10591	0
992	40	519	0
13569	2	23	0
16477	2	23	0
23	3	13569	0
23	3	16477	0
5064	20	6205	0
298	13	6364	0
6364	13	298	0
4856	2	1013	0
1013	3	4856	0
4876	37	18079	0
583	0	2281	0
8966	20	16883	0
8476	4	10924	0
593	3	16551	0
16551	2	593	0
13300	4	6058	0
6364	10	6238	0
17012	4	7624	0
8560	15	12584	0
8962	3	12584	0
12584	2	8962	0
14777	37	5152	0
3829	27	5050	0
1570	37	2378	0
17012	15	10988	0
10739	4	5311	0
16538	11	6801	0
9035	22	6040	0
11777	4	15710	0
8872	0	8116	0
17189	30	10583	0
10583	30	17189	0
14030	33	5070	0
15244	13	5407	0
5407	13	15244	0
2308	65	2605	0
2308	4	11854	0
10047	4	6114	0
10047	4	5857	0
16553	4	6238	0
16553	15	3915	0
16553	5	3915	0
589	2	3391	0
15885	66	6364	0
14988	4	16247	0
15045	4	12652	0
12726	19	11576	0
11576	0	12726	0
18120	7	16095	0
3040	30	7634	0
7634	30	3040	0
2425	0	7774	0
4800	4	614	0
7191	45	6238	0
11422	10	2605	0
4928	68	3925	0
15367	4	11019	0
13300	20	6044	0
3391	3	589	0
1305	69	6801	0
15145	19	16864	0
10611	0	5190	0
8012	19	6040	0
6223	15	3391	0
8402	14	7467	0
17871	4	9810	0
17871	15	16534	0
17871	4	3301	0
15145	19	12563	0
13936	4	5777	0
6364	11	5407	0
8978	15	6364	0
4401	10	13045	0
17140	20	4664	0
12254	4	9035	0
14656	0	18202	0
14656	0	3659	0
15145	19	9250	0
15145	19	11692	0
15710	30	4620	0
4620	30	15710	0
12284	58	5407	0
5407	58	12284	0
694	35	1106	0
5407	58	15854	0
6223	15	16328	0
3641	15	11416	0
14303	6	11416	0
7220	6	5407	0
10747	2	3708	0
3708	3	10747	0
6223	15	14303	0
11692	10	7998	0
6469	10	7998	0
1290	10	7998	0
3221	20	900	0
7509	20	13732	0
7634	11	14022	0
7634	51	5041	0
17397	4	15710	0
11155	10	13952	0
16072	6	16551	0
4620	11	15710	0
11645	4	1165	0
11169	20	13638	0
17953	4	6095	0
6761	20	15251	0
1452	4	12284	0
1452	4	5360	0
12943	51	8659	0
5038	51	8659	0
12943	15	8659	0
14658	13	15139	0
15139	13	14658	0
6840	35	10988	0
3231	15	14594	0
5472	40	6775	0
17385	65	17470	0
3221	20	18072	0
183	17	10988	0
8222	20	3098	0
16816	31	11416	0
4876	0	10771	0
10692	8	1106	0
1601	19	6123	0
3864	20	4815	0
14716	17	10988	0
8466	71	17715	0
14745	13	6877	0
13513	19	6877	0
8013	10	7998	0
11692	4	6469	0
7634	30	12943	0
12943	30	7634	0
17649	14	7467	0
6306	20	17649	0
8693	72	7634	0
7634	30	8693	0
5720	4	15710	0
12422	10	12643	0
13300	20	10988	0
6527	4	16018	0
6469	4	14173	0
2891	11	12832	0
4199	4	13409	0
17791	8	2518	0
12943	15	12652	0
10636	4	13513	0
941	20	796	0
941	20	2551	0
2631	7	5399	0
16342	24	4426	0
13300	10	10988	0
6877	13	14745	0
8196	7	12943	0
2891	15	3253	0
13300	73	5407	0
13300	46	10988	0
10988	0	946	0
9770	52	8020	0
12437	74	9605	0
10348	4	4506	0
7444	8	15472	0
3793	4	9036	0
8012	4	10867	0
4377	4	3244	0
13434	51	16445	0
9452	15	10930	0
10930	13	9452	0
9452	13	10930	0
14022	19	6040	0
14022	19	1334	0
14356	3	16445	0
10930	11	17739	0
16445	2	14356	0
16445	13	7177	0
8012	3	6040	0
6040	2	8012	0
14887	75	13572	0
15304	3	10604	0
7177	13	16445	0
10604	2	15304	0
15840	6	14998	1
12425	13	12633	1
12633	13	12425	1
12425	4	10106	1
3259	51	5102	1
8012	6	10290	1
17149	14	7467	1
4413	4	6549	1
10290	1	3244	1
10290	19	14022	1
17739	0	8962	1
15840	10	14998	1
15840	6	992	1
16983	15	3670	1
992	6	11416	1
15938	14	7467	1
14168	20	2247	1
5389	40	4677	1
5389	11	4677	1
14532	40	5041	1
16034	4	10253	1
15145	19	15823	1
5378	10	12563	1
1916	44	12563	1
15928	14	12643	1
15928	14	16553	1
16553	14	1402	1
8978	14	16324	1
15840	10	992	1
12708	10	3129	1
178	4	8012	1
1145	13	12329	1
8697	32	2809	1
7483	4	4427	1
6912	0	5473	1
5250	69	6561	1
6884	31	16154	1
6044	18	16553	1
14005	4	7177	1
14005	4	13240	1
10988	7	9622	1
6238	65	10988	1
6238	35	10988	1
25	4	6238	1
6238	4	1591	1
2295	24	11972	1
14451	11	1396	1
11701	11	3063	1
14451	11	3063	1
12329	13	10054	1
10054	13	12329	1
16713	3	3488	1
3488	2	16713	1
3488	4	10759	1
15710	34	7634	1
12329	13	1145	1
15928	15	6364	1
8975	14	7467	1
3244	2	12652	1
12652	15	3244	1
12652	3	3244	1
5995	11	14022	1
14022	19	195	1
8975	15	3244	1
1591	15	6364	1
3786	30	8012	1
3703	77	2378	1
6549	4	5901	1
10472	15	4519	1
12146	4	10472	1
18114	78	10988	1
230	10	3244	1
96	15	17140	1
13675	4	10054	1
5745	4	16713	1
1169	15	373	1
3856	20	4664	1
240	4	4226	1
12726	19	6609	1
10988	14	7467	1
1806	10	13290	1
5407	4	1591	1
2470	10	27	1
3316	40	3313	1
5060	4	3316	1
3244	13	4385	1
4385	13	3244	1
14022	18	7295	1
3244	10	4385	1
7586	4	6238	1
9580	11	12012	1
14153	36	12012	1
3261	4	17485	1
8398	20	5190	1
8593	19	10565	1
4921	10	7634	1
11406	44	14030	1
13325	11	2102	1
4088	2	5407	1
5407	3	4088	1
12146	13	1875	1
17349	43	1127	1
4783	10	1127	1
9600	10	11980	1
3221	20	9876	1
3221	19	4677	1
12943	30	8012	1
13529	28	17140	1
16444	30	8012	1
15710	30	8012	1
14022	30	8012	1
8012	30	12943	1
8012	30	3786	1
8012	30	16444	1
8012	30	15710	1
8012	30	14022	1
11557	4	8012	1
2478	13	10049	1
1875	13	12146	1
14887	29	1838	1
13300	20	6044	1
14833	10	6238	1
16713	28	5974	1
5974	28	16713	1
1270	77	2378	1
16713	4	17140	1
5653	41	10345	1
3365	59	8279	1
8279	59	3365	1
3786	17	12943	1
1108	24	8012	1
10049	13	2478	1
6408	4	6549	1
13529	28	14887	1
4688	14	7467	1
17140	28	13529	1
3244	2	14050	1
14050	3	3244	1
15918	15	14022	1
17498	15	5939	1
17498	15	622	1
15155	2	14022	1
14022	3	15155	1
2664	46	3293	1
2664	10	3293	1
13417	10	13290	1
23	13	16068	1
23	15	16068	1
16068	13	23	1
16068	2	23	1
3128	0	16100	1
23	3	16068	1
23	3	3248	1
4444	0	5473	1
4229	15	16315	1
7483	19	5473	1
9723	10	6408	1
16168	20	15938	1
16083	4	16481	1
3244	4	3040	1
13309	4	16445	1
12284	20	5743	1
8069	4	16553	1
16553	4	8069	1
7135	79	16553	1
7624	11	10988	1
3248	2	23	1
10692	20	1552	1
6550	4	14265	1
15177	0	6040	1
3786	51	5258	1
7081	4	7029	1
15695	31	6801	1
6223	15	14303	1
10877	8	683	1
1194	20	6801	1
1305	15	9250	1
96	15	16481	1
96	15	3786	1
96	15	1305	1
96	15	14050	1
96	10	14492	1
4560	13	96	1
96	13	4560	1
9542	15	12543	1
10586	44	11865	1
3348	4	14022	1
4620	3	13417	1
13417	2	4620	1
6761	4	14809	1
17953	4	3634	1
13613	0	5473	1
16553	14	7467	1
9419	20	10988	1
16032	14	6790	1
14022	69	6561	1
15153	0	9250	1
14873	81	15938	1
9071	4	323	1
9937	4	323	1
10988	0	8543	1
13529	28	5407	1
16553	7	15743	1
6364	10	6238	1
10403	4	7634	1
14022	4	7065	1
3980	14	7467	1
16783	11	8879	1
10290	10	3244	1
2080	15	404	1
6632	15	404	1
4048	20	2039	1
17038	10	15638	1
17140	35	10321	1
15556	13	16713	1
5503	13	16713	1
285	13	16713	1
16713	13	15556	1
1806	24	13290	1
16713	13	5503	1
7887	4	1981	1
13325	8	1148	1
1274	19	6040	1
11606	0	2165	1
8279	15	16315	1
5038	82	16315	1
3221	32	4688	1
4688	83	3221	1
13417	14	7467	1
10290	4	8012	1
9374	30	1196	1
1196	30	9374	1
5407	28	13529	1
14887	28	13529	1
16713	13	285	1
13300	20	4437	1
9622	4	6238	1
4811	10	1012	1
7135	17	6364	1
3651	4	14716	1
4594	84	1537	1
4594	14	7467	1
6364	85	10988	1
6364	14	9622	1
9622	66	6364	1
2309	10	12643	1
10054	47	11190	1
10588	4	7978	1
7978	4	15132	1
17912	4	17140	1
6518	13	1388	1
1388	13	6518	1
6025	4	4342	1
6025	7	17722	1
5407	86	16553	1
17038	44	17163	1
25	15	6238	1
14288	14	5407	1
5842	20	10988	1
13300	8	10988	1
7220	6	5407	1
8978	4	12643	1
11461	7	15743	1
7135	11	6840	1
2501	4	16553	1
2501	4	6238	1
13300	20	6058	1
8069	4	15743	1
10988	86	16553	1
6840	15	12643	1
5378	5	1547	1
14438	60	14887	1
3700	4	1591	1
13300	4	12464	1
10646	87	12943	1
17457	37	3293	1
8012	4	17856	1
8012	4	11557	1
14022	19	6040	1
5412	88	7467	1
5412	10	7592	1
9850	88	7467	1
796	36	6333	1
10988	10	12851	1
12643	4	12851	1
12643	84	12851	1
12943	3	6711	1
10970	4	13300	1
6711	2	12943	1
5814	61	6741	1
710	1	13182	1
14022	1	13182	1
11742	10	11274	1
11274	19	17323	1
8012	89	5303	1
22	4	5407	1
17853	13	2803	1
2803	13	17853	1
2803	4	5407	1
18002	15	10823	1
12972	20	2378	1
6364	14	5407	1
10692	20	1106	1
15938	61	6741	1
15628	4	5070	1
200	10	2247	1
15194	6	11416	1
10988	7	6238	1
3713	7	8689	1
3713	4	8689	1
5545	7	13758	1
13758	7	5545	1
17349	10	4783	1
17349	4	11980	1
16194	10	16725	1
4783	10	11980	1
4117	0	8593	1
8593	31	13732	1
2809	14	7467	1
2809	14	5311	1
5880	14	5311	1
14050	3	4342	1
4342	2	14050	1
14408	11	15840	1
4022	4	12943	1
14532	4	4229	1
5038	4	4229	1
12943	47	4229	1
8279	4	12943	1
12943	47	3786	1
1601	19	6123	1
3786	47	12943	1
11980	10	16194	1
1127	10	16194	1
14482	4	5070	1
8686	24	10538	1
15938	11	7666	1
16512	11	15840	1
11980	10	1127	1
5407	5	10988	1
1838	45	12943	1
6224	6	3850	1
17871	8	3301	1
5038	51	10352	1
6095	4	17953	1
16803	4	3634	1
3285	27	3634	1
6761	31	3285	1
6761	20	2605	1
230	7	3244	1
4629	4	5754	1
15551	4	5754	1
2479	28	13290	1
13290	28	2479	1
5038	10	14022	1
5038	7	12943	1
14022	42	6942	1
11819	2	14887	1
7451	4	17722	1
4876	0	2378	1
15877	8	796	1
15877	8	2551	1
2938	4	15304	1
2938	10	16254	1
3133	15	7733	1
17871	4	3301	1
17871	4	7130	1
8436	4	9810	1
14022	45	12943	1
11727	4	14022	1
3786	15	8976	1
14887	3	11819	1
8436	10	14298	1
15521	15	13636	1
589	2	3391	1
14022	19	7295	1
7295	4	14022	1
13366	19	7295	1
6148	4	15986	1
2247	0	14168	1
7231	4	15430	1
12054	6	17349	1
12054	10	11980	1
14022	45	8012	1
3244	11	6469	1
4117	31	13572	1
8593	19	4117	1
12643	44	10988	1
17881	4	17163	1
13300	20	10988	1
13300	10	10988	1
7702	4	15244	1
3391	3	589	1
589	59	16713	1
16713	59	589	1
17140	30	12943	1
12943	30	17140	1
14349	4	13679	1
5038	4	5041	1
14532	4	12943	1
14303	6	11416	1
17932	4	15634	1
15496	4	15634	1
16803	47	15496	1
5505	0	9655	1
6364	14	7467	1
5038	4	12943	1
25	10	10988	1
17544	4	16442	1
7979	27	5050	1
8779	20	7268	1
8779	11	7268	1
12943	66	12652	1
12943	7	12652	1
3296	4	1334	1
1334	15	7295	1
13464	15	7295	1
17715	18	7295	1
17715	18	16528	1
14022	18	16672	1
2834	4	14022	1
1130	20	10988	1
13936	13	10185	1
10185	13	13936	1
12749	19	18197	1
17446	13	2075	1
11353	15	12222	1
8402	14	7467	1
9622	4	5407	1
7906	5	6238	1
2384	11	16553	1
3351	11	9622	1
9378	0	12563	1
12563	23	9378	1
4540	10	1529	1
10290	4	14022	1
10290	4	7295	1
13709	4	8012	1
16945	4	17856	1
2075	13	17446	1
5250	19	15145	1
14022	7	5743	1
5407	7	5743	1
17719	4	8520	1
17719	15	7295	1
15743	4	15687	1
12507	92	7268	1
8081	36	4664	1
5982	4	5258	1
12955	10	14022	1
8779	92	7268	1
14846	4	6178	1
8798	4	16713	1
8798	15	16713	1
11740	15	2790	1
4665	4	8093	1
14887	19	8962	1
654	0	8962	1
15695	19	8962	1
4360	15	13758	1
1632	8	16551	1
230	7	14887	1
14887	29	13366	1
17739	29	1838	1
10280	93	12749	1
15648	4	12726	1
18043	4	6040	1
6238	13	6364	1
4811	84	15743	1
16553	4	11461	1
8141	8	5407	1
12561	13	8141	1
8141	13	12561	1
1907	4	6916	1
6364	13	6238	1
6550	4	10495	1
13047	8	14022	1
12943	47	2483	1
11805	13	2701	1
2701	13	16445	1
2701	13	11805	1
10538	54	14887	1
10429	13	4202	1
4202	13	10429	1
15710	30	7634	1
7634	30	15710	1
7634	51	14022	1
3102	4	1196	1
4876	31	3713	1
2378	31	5939	1
6443	94	14022	1
16445	13	2701	1
12444	4	14022	1
553	35	5070	1
12643	44	17163	1
4241	44	17163	1
4783	4	11980	1
10692	7	1552	1
5038	11	14022	1
4480	20	5743	1
2501	4	4526	1
2501	4	17012	1
10988	5	4526	1
7475	4	6775	1
5038	4	14022	1
11416	51	11437	1
7512	4	5050	1
8962	11	5041	1
14173	20	13144	1
2460	27	14138	1
7770	7	16362	1
4229	30	12943	1
12943	30	4229	1
2483	30	12943	1
12943	30	2483	1
16727	0	6040	1
6040	11	10253	1
543	7	10253	1
955	11	11839	1
6123	0	8537	1
8978	4	15885	1
2391	4	13070	1
11415	36	4664	1
13742	15	10488	1
15244	13	15743	1
15743	13	15244	1
13070	15	1731	1
13070	15	8978	1
15938	10	6741	1
12739	15	614	1
15743	11	16553	1
15743	19	16553	1
1591	14	7467	1
2483	47	12943	1
4103	4	12643	1
13804	4	16442	1
7209	4	5743	1
14482	4	10002	1
14482	13	10002	1
10002	13	14482	1
4062	4	1529	1
17798	4	12453	1
14775	29	8369	1
5995	11	9685	1
14168	19	2247	1
11401	20	771	1
2015	20	14002	1
2015	20	13781	1
15634	10	9366	1
7191	6	15014	2
9622	7	8069	2
10692	45	15659	2
3351	6	9622	2
13300	8	10988	2
5407	4	9681	2
5407	20	6044	2
10988	31	5407	2
10988	31	14288	2
11461	4	15885	2
12395	15	14222	2
13300	16	10538	2
5637	20	4093	2
589	44	17485	2
589	44	7268	2
4310	97	3786	2
3244	24	9380	2
4229	3	5038	2
5038	2	4229	2
12943	20	9876	2
13961	4	8012	2
7268	36	17485	2
7268	40	17485	2
7268	40	3633	2
3786	69	8962	2
6840	4	8543	2
1108	4	9380	2
17059	13	12931	2
12931	13	17059	2
13300	20	6058	2
15743	4	11461	2
16553	7	11461	2
7303	37	3612	2
11480	4	5407	2
285	13	17292	2
11646	4	16442	2
7722	0	4229	2
10930	4	5616	2
10930	4	9751	2
7352	5	6593	2
13070	11	5407	2
8012	4	14022	2
5224	11	6102	2
8675	11	6102	2
10630	19	16442	2
4093	10	17984	2
10290	36	7295	2
11388	14	7467	2
11591	22	4229	2
11591	22	16025	2
7135	79	16553	2
17292	13	285	2
8190	36	14986	2
15870	7	12745	2
8663	11	6238	2
2367	20	6044	2
13300	100	10988	2
11777	1	5407	2
13290	4	9390	2
5407	3	6378	2
4594	83	6378	2
6364	14	6378	2
6378	2	5407	2
15885	7	13300	2
15885	4	16553	2
8978	14	7467	2
1591	14	16553	2
8978	14	16553	2
3040	13	3244	2
3244	13	3040	2
11169	20	13638	2
17764	20	7268	2
11564	4	10753	2
5060	40	3313	2
3184	11	184	2
14153	4	14260	2
3636	101	5384	2
6040	36	17715	2
14887	29	14022	2
14887	7	10290	2
12943	4	7634	2
9255	10	6933	2
12943	17	8975	2
5316	4	4677	2
6754	48	3287	2
4811	15	15014	2
11480	13	7702	2
7702	13	11480	2
5321	0	17600	2
195	14	7467	2
5675	4	14260	2
4103	11	6364	2
1707	13	14594	2
14594	13	1707	2
17140	43	7177	2
4192	43	17140	2
7177	43	17140	2
7177	13	4192	2
17140	13	4192	2
4192	13	7177	2
17140	13	7177	2
11388	14	6543	2
4192	13	17140	2
2997	19	13541	2
13541	0	17518	2
7352	5	9517	2
15720	20	4664	2
8335	8	16073	2
9517	15	6469	2
9517	47	13541	2
7177	13	17140	2
7715	7	5545	2
4858	7	9866	2
12062	20	9769	2
17140	28	7177	2
4192	28	17140	2
7177	28	17140	2
17140	40	4192	2
7177	40	4192	2
4192	40	17140	2
7177	40	17140	2
4192	28	7177	2
4192	40	7177	2
9682	6	12098	2
6238	13	13300	2
13300	13	6238	2
240	4	16481	2
2701	10	8190	2
2952	13	10002	2
10002	13	2952	2
17140	40	7177	2
4594	14	13300	2
17140	28	4192	2
10978	4	14806	2
14005	4	13240	2
14005	4	7177	2
4862	24	6516	2
10597	37	5880	2
3244	1	16729	2
16729	5	3244	2
16729	61	3244	2
7177	28	4192	2
14876	4	6775	2
4146	11	6712	2
13409	8	6712	2
3244	59	9380	2
9380	59	3244	2
9348	4	3786	2
3786	4	1824	2
11671	4	13409	2
3184	5	5493	2
9814	4	4342	2
1108	24	3040	2
8369	20	14775	2
7081	4	8369	2
10287	4	5258	2
14887	11	6469	2
14022	11	6469	2
7634	8	8593	2
7634	103	5135	2
9548	7	14887	2
4117	14	14887	2
7634	30	8693	2
8693	72	7634	2
17598	1	2779	2
11221	1	13417	2
11221	41	13417	2
13417	7	9016	2
3704	4	10450	2
16092	4	9441	2
16092	7	14573	2
1712	7	14573	2
285	13	16713	2
16713	13	285	2
15423	4	384	2
4104	35	13144	2
6994	20	2111	2
5616	22	16025	2
3786	13	16194	2
1305	43	14022	2
16194	13	3786	2
11596	0	12284	2
18112	0	13366	2
1808	14	17411	2
2308	10	2605	2
10887	11	5967	2
3531	4	6417	2
14374	4	7029	2
9892	14	7467	2
8012	43	14022	2
14022	43	1305	2
8012	43	1305	2
11805	19	15132	2
1132	20	17739	2
13309	62	7467	2
13309	14	7467	2
10586	10	15361	2
10586	40	323	2
5805	14	7467	2
9937	4	12543	2
9167	11	15011	2
4516	4	6809	2
96	30	4641	2
4641	30	96	2
13309	14	14887	2
11401	20	771	2
771	31	4782	2
34	19	4444	2
3379	44	7268	2
15132	13	2584	2
2584	13	15132	2
14022	43	8012	2
1305	43	8012	2
9969	10	13014	2
3244	10	9380	2
5545	0	5205	2
3786	47	10538	2
10538	47	3786	2
8190	13	2584	2
8190	28	2701	2
13541	75	17518	2
3786	15	16032	2
2584	15	3786	2
2584	15	3365	2
15132	13	8190	2
2584	13	8190	2
8190	13	15132	2
2701	28	8190	2
8583	44	7268	2
7483	4	13425	2
3244	10	16729	2
1118	4	15702	2
6102	6	9928	2
9928	6	6102	2
3291	11	10860	2
17649	52	3963	2
17649	14	3963	2
9817	10	3963	2
2425	0	7774	2
9817	14	3963	2
1346	15	1124	2
14889	15	17032	2
10211	10	17278	2
3244	24	3040	2
7386	24	14775	2
5258	20	14775	2
7081	4	5258	2
15115	15	759	2
4845	4	10379	2
12931	44	13638	2
15257	19	4151	2
4192	43	7177	2
16425	0	8593	2
8593	19	14887	2
14887	104	14911	2
17739	42	14911	2
1127	10	10279	2
17715	18	7295	2
17649	14	7467	2
8419	4	4418	2
12943	40	5041	2
12943	51	14022	2
1838	45	12943	2
18054	20	5768	2
12189	40	3633	2
7268	10	17485	2
12189	44	7268	2
17292	4	17140	2
2425	0	1593	2
10379	4	17303	2
10047	4	10502	2
13936	41	16194	2
15236	14	8316	2
4444	0	4427	2
7650	106	1008	2
5939	11	17498	2
2516	36	5709	2
16553	11	4594	2
13936	4	11980	2
17791	4	110	2
15710	45	13417	2
4778	10	2443	2
12237	4	10434	2
6469	15	8685	2
4594	4	6364	2
10502	40	6114	2
3255	4	6942	2
10047	24	6114	2
7634	28	12943	2
12943	28	7634	2
17770	4	14050	2
15113	15	5638	2
10692	8	1552	2
9638	20	14138	2
13847	44	12793	2
10047	4	14806	2
17140	44	12284	2
343	4	10568	2
7451	11	17498	2
7451	4	17990	2
7451	4	4342	2
